app	total	age_1	age_2	age_3	age_4	age_5	age_6	gini	gain
新全房通	26229	301.0	12111.0	7198.0	3399.0	1598.0	1498.0	0.7963887404405666	1.6278539849472282
无限极中国	81206	39.0	4477.0	9993.0	17815.0	30597.0	18198.0	0.7963436146043937	1.6277009321786007
星通宝	140827	36.0	7081.0	27052.0	46678.0	46298.0	13613.0	0.7963079522753612	1.627594292024226
春秋航空	347098	554.0	50619.0	66110.0	77884.0	99387.0	51842.0	0.7963758129948469	1.6277857094243209
智链云仓	17399	299.0	5513.0	3775.0	3794.0	2792.0	1201.0	0.796430724406503	1.6279494252266777
来电秀秀秀	59725	111.0	2518.0	5152.0	10476.0	20946.0	20383.0	0.7963232079447212	1.6276377905889772
架子鼓	12861	99.0	3552.0	2888.0	3183.0	2605.0	527.0	0.796433184187278	1.627952670299274
格来云游戏	51215	2380.0	31731.0	7798.0	3620.0	4188.0	1462.0	0.7962461777042033	1.6275520706906077
欢乐圣诞-宝宝巴士	39571	14.0	680.0	5516.0	17577.0	13721.0	2046.0	0.7963576573116125	1.62774600116467
活力花	372817	141.0	115695.0	98994.0	86262.0	61142.0	10532.0	0.7962702565859552	1.627333597424028
点借	11215	5.0	1998.0	3637.0	2982.0	2117.0	473.0	0.796430484588878	1.6279463077346101
爱上安全	32278	10.0	1447.0	3354.0	7313.0	12886.0	7247.0	0.7963913397348026	1.6278375227527742
爱学	21128	203.0	961.0	731.0	2638.0	12741.0	3827.0	0.7963587372772876	1.6277972723099405
环球网校	264166	160.0	25775.0	65784.0	89755.0	65677.0	16913.0	0.7962715506289135	1.6274945572278368
生活圈	325045	533.0	28390.0	47206.0	90067.0	105091.0	53367.0	0.7962391595695538	1.6274213610143566
疾风飞车世界	79268	262.0	11502.0	14645.0	25362.0	23507.0	3956.0	0.7964000064063502	1.627859506926213
百度输入法小米v6版	12479	41.0	1853.0	2349.0	2921.0	3219.0	2071.0	0.7964340310358681	1.6279579500216053
盼达用车	235762	73.0	54312.0	73732.0	55157.0	38802.0	13537.0	0.7963484317849441	1.6276869570234354
真学国开	11494	0.0	4969.0	5016.0	817.0	396.0	294.0	0.7964022470685445	1.6278751439660144
知工	27190	5.0	1185.0	3575.0	6463.0	10312.0	5627.0	0.796404674079394	1.6278724008997072
码上行动	37336	112.0	4056.0	5813.0	9575.0	12365.0	5394.0	0.7964183630328721	1.6279191644139972
票小秘	10451	16.0	1459.0	2778.0	3266.0	2331.0	596.0	0.7964315023387881	1.6279504970015644
纯购严选	12027	25.0	1476.0	2112.0	3074.0	3801.0	1526.0	0.7964317878324852	1.627953045377024
经管之家	12485	7.0	3294.0	3492.0	2670.0	2108.0	904.0	0.7964327198266109	1.6279534597895047
网络测速大师	40787	114.0	5905.0	8334.0	10817.0	11284.0	4285.0	0.7964282999003521	1.6279428837010363
美丽拍	14834	49.0	4403.0	3275.0	2728.0	2932.0	1435.0	0.7964334677205673	1.6279572724468612
翼销售	54943	71.0	9607.0	12545.0	15144.0	13906.0	3625.0	0.7964262483298552	1.627928366440029
职友集	14482	16.0	3839.0	5596.0	2877.0	1640.0	511.0	0.7964213344819866	1.6279238508751892
花魁	25522	306.0	8570.0	5860.0	5247.0	3867.0	1645.0	0.7964254697753752	1.6279370194684304
莉比小公主之宠物沙龙	12450	14.0	313.0	1330.0	4921.0	4966.0	898.0	0.7964123035686979	1.627900365462393
蜗牛	14526	105.0	1939.0	2643.0	3465.0	4131.0	2232.0	0.7964327021269074	1.6279553956561634
街兔电单车	158591	1121.0	47629.0	38137.0	31021.0	27995.0	12604.0	0.7963999159866578	1.627871048928642
衡水掌上公交	15576	91.0	2516.0	2721.0	3475.0	4310.0	2441.0	0.796433747707645	1.6279579324626217
视频剪辑器	1089990	2208.0	205768.0	260353.0	245739.0	249773.0	124719.0	0.7963831475584886	1.627753321668202
视频转音频剪辑	16799	197.0	6759.0	3811.0	3026.0	2209.0	780.0	0.796421240708476	1.6279283979506631
豫事办	48965	214.0	3704.0	6524.0	13895.0	17845.0	6744.0	0.7963948146152353	1.6278600562535874
贝瓦儿歌	179292	90.0	7171.0	31784.0	77599.0	53599.0	8940.0	0.796160458523232	1.6272217683464447
货拉拉（运东西)	81300	16.0	5252.0	15312.0	22984.0	27349.0	10300.0	0.7963790707920945	1.6277998614853115
超级大玩家	10232	36.0	2466.0	2477.0	2442.0	2346.0	461.0	0.7964342642475827	1.6279560912583033
车点点商户版	13044	39.0	1860.0	3051.0	3833.0	3364.0	893.0	0.796432055323936	1.6279522806331457
车鉴定	31955	10.0	2267.0	7332.0	10700.0	9409.0	2211.0	0.7964115672715425	1.6278926653310934
迷宫战记	27562	799.0	8358.0	3278.0	6641.0	7094.0	1378.0	0.7964261015494829	1.6279270837672106
速贷现金贷款借款	98461	85.0	20120.0	25436.0	24206.0	21286.0	7314.0	0.796423903524901	1.6279150632167685
阅读	10585199	97462.0	2685457.0	2188831.0	2280770.0	2175633.0	1140358.0	0.7960181635570703	1.6269256339678422
阿尔法域	23764	251.0	7790.0	5307.0	5199.0	3623.0	1525.0	0.7964271587663051	1.6279408684337562
附近快遇见	13134	141.0	2881.0	2354.0	2460.0	2904.0	2373.0	0.7964347433287629	1.6279599619180565
随手拍	32997	65.0	12377.0	8832.0	5109.0	4300.0	2290.0	0.7964102108007942	1.6279015981328318
音频音乐剪辑	20725	416.0	9034.0	4125.0	3460.0	2846.0	834.0	0.7964129175432366	1.6279093973937875
龙卷风收音机	16669	8.0	751.0	1378.0	2867.0	6015.0	5529.0	0.7964046786665119	1.6278734652212754
2048经典版	26919	619.0	12744.0	6080.0	3594.0	2543.0	1315.0	0.7963916350030785	1.6278635516130622
adobeacrobat	208557	97.0	11604.0	31004.0	53118.0	75799.0	36498.0	0.7962469259957938	1.627424059123887
breeno空间	4756087	76867.0	1255679.0	1004232.0	1063318.0	982863.0	370249.0	0.7960277745548185	1.6264664808942626
com.yunos.da.pushservice	17877	138.0	3148.0	2310.0	2966.0	4730.0	4507.0	0.7964272710150236	1.6279386479799873
etc车宝	288343	63.0	10122.0	37944.0	72060.0	117582.0	50415.0	0.7960600560219983	1.6269065419352302
gblive	20077	23.0	4698.0	5914.0	4427.0	3591.0	1406.0	0.7964308137927527	1.6279477236651674
i-shanghai	16231	14.0	1549.0	2517.0	3420.0	5075.0	3563.0	0.7964261905199332	1.6279349484396417
king	12600	33.0	3438.0	3329.0	2921.0	2160.0	713.0	0.7964326378113419	1.627952722704011
like短视频	27638	67.0	6857.0	6593.0	6880.0	5632.0	1596.0	0.7964319919366228	1.627947215290423
photoeditor	11137	189.0	4128.0	2470.0	1883.0	1745.0	710.0	0.7964292665818344	1.627947710779035
radrtrade	15445	14.0	541.0	1461.0	2802.0	5184.0	5410.0	0.7964065177765123	1.6278768104813086
realracing3	50867	1284.0	24622.0	10731.0	6238.0	5891.0	2065.0	0.7963495846598927	1.6277686589070093
vpndialogs	43118	79.0	9843.0	12670.0	10464.0	7242.0	2797.0	0.796423612061312	1.6279257274743963
wmu	50020	48.0	9980.0	12321.0	10149.0	10039.0	7332.0	0.7964321879933408	1.62794887505998
y2002音乐	59121	445.0	42277.0	11045.0	3159.0	1445.0	738.0	0.7961044828448701	1.6272834470518691
 米兔 	98438	29.0	1771.0	4867.0	25908.0	58473.0	7270.0	0.7960914410991716	1.6271710794359615
一生健康	11174	4.0	436.0	1304.0	2324.0	3894.0	3180.0	0.7964202727350351	1.6279160486604698
三国群英传-霸王之业	50660	138.0	9773.0	12958.0	13765.0	11786.0	2216.0	0.7964244088439475	1.6279174173580488
中至上饶	13698	67.0	3790.0	3621.0	3478.0	2321.0	419.0	0.796430998777318	1.627944980319674
买火车票12306订票	13438	7.0	1060.0	2163.0	3366.0	4193.0	2616.0	0.7964277441072359	1.6279390047561504
事业单位题库	10501	1.0	1874.0	4640.0	3057.0	763.0	162.0	0.7964175648595164	1.6279129129819878
云课堂2	14758	4.0	13289.0	669.0	180.0	344.0	269.0	0.7962882203832263	1.6276907240492944
亲情关怀	626822	1372.0	79664.0	97894.0	136457.0	188742.0	121158.0	0.7962061087503666	1.6273046255483716
优驾司机端	18394	3.0	280.0	2119.0	4812.0	7828.0	3339.0	0.7964060744312775	1.627875223647676
借享钱包	16110	5.0	2802.0	4798.0	4320.0	3258.0	926.0	0.7964304909958955	1.6279459904533702
借得快	32395	34.0	6508.0	9570.0	8979.0	6026.0	1275.0	0.7964237368698391	1.6279204138572672
借钱呗	30249	293.0	11143.0	6851.0	5521.0	4363.0	2070.0	0.7964182143339118	1.627922703396734
做菜	34072	259.0	11173.0	9660.0	7410.0	4236.0	1323.0	0.796414559291515	1.627901247369787
元游中国象棋	17955	56.0	1278.0	1479.0	2447.0	5730.0	6887.0	0.7963989312811214	1.6278629586039668
分贝噪音测试	39092	75.0	4308.0	7759.0	10934.0	11623.0	4354.0	0.7964217247996158	1.6279253567554985
助力购	27469	485.0	8330.0	6061.0	6202.0	4499.0	1843.0	0.7964289409379491	1.6279431787441612
千寻视频相亲	14010	94.0	3779.0	3135.0	2938.0	2562.0	1482.0	0.796434523019992	1.6279602327192106
华融证券交易	11426	5.0	144.0	499.0	1485.0	3931.0	5312.0	0.7963952492236247	1.627847375365445
双开助手多开分身版	132402	272.0	23176.0	31401.0	32581.0	32582.0	12207.0	0.7964229947788145	1.6279187724530169
外研随身学	60637	134.0	53206.0	2057.0	1205.0	1982.0	2023.0	0.7958672952360152	1.626926446974368
多玩我的世界盒子	161542	4644.0	52390.0	8025.0	16358.0	62154.0	17769.0	0.7962325704437732	1.6274045781078075
大地时贷	36454	9.0	2706.0	7731.0	10381.0	11176.0	4439.0	0.7964156036546758	1.6279034224076032
大大红包	85252	230.0	37170.0	23237.0	14010.0	7636.0	2943.0	0.7963159706631254	1.6276641005180001
天天掌柜	12997	8.0	1200.0	1767.0	3235.0	4477.0	2300.0	0.796427298000654	1.6279400236273704
头条来了	10168	91.0	3060.0	2067.0	1820.0	1760.0	1344.0	0.7964338723885712	1.6279591281986896
安卓优化大师	14602	50.0	1813.0	2367.0	3233.0	4110.0	2942.0	0.7964308392694491	1.6279488278928271
宝宝地震安全2	70897	31.0	1203.0	9640.0	31331.0	24833.0	3813.0	0.7962955932687696	1.6275739790950365
宝宝学交通工具	28880	9.0	651.0	4966.0	13066.0	8950.0	1221.0	0.7963823966418422	1.6278144908702792
密室逃脱22海上惊魂	28270	163.0	8720.0	7912.0	6263.0	4276.0	929.0	0.796422132267094	1.62791852435179
小依	14059	83.0	12261.0	1127.0	242.0	160.0	185.0	0.7963056988710989	1.6277180958495427
小鹿茶	60763	782.0	21662.0	14136.0	12498.0	9314.0	2345.0	0.7964019117680821	1.6278668759847224
尤蜜	42336	930.0	13782.0	9044.0	8409.0	7174.0	2969.0	0.7964227241451585	1.6279264939575417
幸运娃娃机	24814	174.0	3377.0	3510.0	8136.0	7950.0	1649.0	0.7964212297661352	1.6279273691004648
应用试客	22539	364.0	9218.0	5775.0	4051.0	2297.0	821.0	0.7964111726427455	1.6279001604911114
微信清理助手	18694	20.0	1313.0	2719.0	4356.0	5990.0	4250.0	0.7964212382815246	1.6279195704797507
必控万能遥控器	23690	47.0	3073.0	4296.0	5841.0	6845.0	3548.0	0.7964301464123461	1.6279473958344906
我爱我家	409800	576.0	65400.0	95446.0	94633.0	100041.0	52695.0	0.7963976938200062	1.6278315776696006
手机动态壁纸服务	59037	219.0	12968.0	13745.0	13524.0	11817.0	6687.0	0.7964337410420261	1.6279559872451905
掃描全能王	22395	34.0	5704.0	6518.0	5026.0	3644.0	1440.0	0.7964291584248214	1.6279427774371857
搜狐邮箱	21649	61.0	2913.0	2184.0	3332.0	8191.0	4895.0	0.7964152641843991	1.6279113072495055
方达掌上医院	20445	9.0	1148.0	3764.0	6058.0	6630.0	2814.0	0.7964207302551194	1.6279187489636546
易尚助理	14361	68.0	4334.0	3450.0	3127.0	2650.0	727.0	0.796432011127188	1.6279508538243097
智慧沃家	106430	498.0	19350.0	22125.0	27801.0	27228.0	9345.0	0.7964258554809697	1.6279329484929366
月亮视频	17034	315.0	6378.0	4017.0	3434.0	2210.0	674.0	0.7964235508943035	1.627929771593932
木筏求生：饥饿鲨鱼来袭	19979	178.0	2617.0	2513.0	6265.0	6988.0	1407.0	0.7964220108205952	1.6279301917284992
来电闪光灯pro	22410	517.0	8695.0	4749.0	4060.0	3218.0	1165.0	0.7964196634281762	1.6279223675587946
柚子街	125909	316.0	35397.0	35792.0	31357.0	18746.0	4266.0	0.7963797280049076	1.627767685349226
水星路由	235589	1198.0	74242.0	63597.0	48718.0	36546.0	11162.0	0.7963338867467895	1.6276611024395042
淘个个	16599	199.0	4259.0	3138.0	3513.0	3567.0	1898.0	0.7964353291163722	1.6279622172238652
火柴人越狱2	18703	114.0	2290.0	3046.0	6621.0	5464.0	1154.0	0.7964239077135329	1.627933719078617
爱今天	21824	29.0	4650.0	6421.0	5430.0	4115.0	1157.0	0.7964296600421169	1.6279422691799788
爱游斗地主	168827	3435.0	53183.0	39768.0	40018.0	25977.0	6395.0	0.7963680819977571	1.6277303820497964
猜歌王者	24841	1361.0	11666.0	4892.0	3656.0	2601.0	648.0	0.7963957435657585	1.6278492198283734
王者人生	145076	3440.0	60251.0	30735.0	29234.0	18459.0	2870.0	0.7962875475865273	1.6275385994249392
玩效ar特效相机app	17869	1011.0	7296.0	2522.0	2892.0	2979.0	1153.0	0.7964200414587516	1.62791410314376
理论培训	166629	185.0	66084.0	35635.0	34259.0	23181.0	7248.0	0.7963049557203733	1.6276240652666647
甜甜语音	11431	219.0	7067.0	2231.0	1128.0	541.0	241.0	0.7963934317145788	1.627873878697567
画图软件	12211	92.0	3261.0	3026.0	2950.0	2225.0	651.0	0.7964333192732637	1.6279547110246655
相册	37750	124.0	7200.0	8265.0	8117.0	9031.0	4934.0	0.7964348056242736	1.6279591897339023
看小说听书	12284	39.0	2209.0	2564.0	3221.0	2995.0	1235.0	0.7964348871778436	1.6279604809275088
看房	20880	20.0	2317.0	5106.0	6392.0	4866.0	2158.0	0.7964279268467083	1.627941398121258
知位	174476	1191.0	22888.0	29862.0	42973.0	50493.0	26930.0	0.7963926077851674	1.6278527793396265
秋荷	30581	49.0	7149.0	7365.0	7137.0	6473.0	2385.0	0.7964334732473118	1.6279527776456078
绘画大师	12574	71.0	3357.0	2562.0	2931.0	2784.0	854.0	0.7964346246452381	1.6279588551369175
美剧社tv	20615	75.0	6494.0	5169.0	4412.0	3500.0	955.0	0.7964284230066966	1.6279399700530643
美团买菜	163833	654.0	26255.0	34959.0	41280.0	42439.0	18024.0	0.7964185075812527	1.6279155274317496
美的i	24214	8.0	1626.0	5853.0	7893.0	6733.0	2075.0	0.796418857360349	1.62791348562315
群雄盒子	16068	26.0	5445.0	5929.0	3468.0	1018.0	169.0	0.7964130667174419	1.6278917564351212
翻滚飞车	20108	161.0	2516.0	3286.0	6789.0	6248.0	1100.0	0.796423358162496	1.6279311646783239
考勤系统	12396	67.0	3879.0	3010.0	2904.0	2168.0	367.0	0.7964310955542114	1.6279461212093107
蚂蚁帮扶	101539	1724.0	45345.0	24003.0	17157.0	9472.0	3712.0	0.7962949483805141	1.6276242636337175
超级飞侠环球大冒险	25912	11.0	738.0	3477.0	10569.0	9604.0	1494.0	0.7963905411513518	1.62783972083732
通勤路况	50554	156.0	5127.0	9789.0	14472.0	15362.0	5588.0	0.7964142366225841	1.6279067586417606
鑫圣投资	17453	132.0	3316.0	3376.0	4152.0	4183.0	2276.0	0.7964353661437314	1.6279622662487925
钛媒体	14559	11.0	2363.0	4069.0	3931.0	3133.0	1034.0	0.796431986784278	1.6279512916763725
阿里健康	41247	68.0	4944.0	8464.0	11135.0	11645.0	4912.0	0.796424552525004	1.6279318752782665
随身集合石	23404	8.0	2440.0	6876.0	9811.0	3715.0	547.0	0.7964049232268302	1.627879233201072
马上到账	43583	352.0	10730.0	9097.0	8792.0	8877.0	5709.0	0.7964345683038687	1.6279604063868593
龙腾传世	96086	316.0	12272.0	21738.0	34314.0	23695.0	3710.0	0.7963766507878416	1.627790850031606
1305彩票	13532	133.0	7496.0	3186.0	1780.0	745.0	188.0	0.7963981793598082	1.627876526841531
amaze	21068	28.0	2331.0	2109.0	2851.0	5899.0	7724.0	0.7964027253335043	1.6278729640241283
crowdcity	23871	549.0	13187.0	4905.0	2705.0	1890.0	622.0	0.7963729848785258	1.6278260427428537
deliverserver	50088	148.0	10044.0	10229.0	11990.0	12470.0	5173.0	0.7964342971650646	1.6279566112547061
iapp	16005	1175.0	11436.0	1497.0	678.0	714.0	483.0	0.7963441627167103	1.6277614578480393
microsoftword	3121375	7978.0	575350.0	618301.0	746116.0	805460.0	363777.0	0.7962785914558921	1.627400980375831
nfcemulator	17147	43.0	4489.0	4086.0	3675.0	3545.0	1289.0	0.7964340269457298	1.6279566273609938
qbtc	10467	10.0	1090.0	1841.0	2769.0	3165.0	1580.0	0.796431740155869	1.6279518069768815
safeplugin	122223	1006.0	27456.0	24219.0	26068.0	24636.0	18627.0	0.7964326489327578	1.627953327045329
snakevsblock	21025	120.0	10705.0	4882.0	2423.0	2252.0	632.0	0.7963929859167012	1.627868906182422
s换机助手	848585	1264.0	170249.0	222739.0	193819.0	181018.0	78693.0	0.7963519954003959	1.6276643138805567
uu跑腿	743329	2625.0	165797.0	191551.0	200945.0	144886.0	37134.0	0.7962752844743921	1.6273628064109864
一点分期	38321	48.0	7840.0	10716.0	10177.0	7884.0	1653.0	0.7964254359034489	1.6279230487245309
一级棒客源	14022	26.0	2835.0	3790.0	3931.0	2747.0	685.0	0.7964320573388786	1.627949924556291
东奥题库宝典	11362	1.0	1061.0	3989.0	3161.0	2593.0	552.0	0.796426380554617	1.6279361853503551
东方财富股票	133661	232.0	17065.0	21833.0	29192.0	37909.0	27143.0	0.7963907744144695	1.627826515958965
中国汽车人才网	12175	7.0	1884.0	3617.0	3755.0	2367.0	541.0	0.7964297347161728	1.6279444008872712
九号出行	45514	87.0	3536.0	5240.0	11580.0	21890.0	3144.0	0.7963602458846777	1.6277974264362227
云动	18630	232.0	6526.0	3853.0	3898.0	2837.0	1250.0	0.7964275573294806	1.6279434220702294
众安小贷	46516	98.0	8682.0	9459.0	9883.0	11532.0	6852.0	0.7964339769336851	1.6279550977085884
体教联盟	19804	445.0	8833.0	1772.0	1624.0	4198.0	2922.0	0.79640756276657	1.6278977803728636
信用管家	137886	119.0	25959.0	34396.0	34360.0	30927.0	12097.0	0.7964221079112745	1.6279094622307684
元贝驾考小车	11188	11.0	3816.0	2267.0	2481.0	1896.0	713.0	0.7964316868797139	1.6279518630386058
光影	24361	1065.0	15820.0	3380.0	1668.0	1609.0	805.0	0.7963328501958169	1.6277488263109698
全本免费阅读器	189587	1800.0	69831.0	40241.0	33329.0	30673.0	13604.0	0.796334845748905	1.6277361843187517
全民岛主	15344	18.0	2918.0	4217.0	4390.0	3011.0	787.0	0.7964312816944308	1.6279477879993733
全民超神	48670	251.0	16779.0	12690.0	10350.0	7259.0	1325.0	0.7964068690774343	1.6278712544596943
全能遥控器	35917	184.0	5950.0	7213.0	9328.0	9472.0	3737.0	0.7964318799289173	1.6279531102974283
军事头条	56104	53.0	4113.0	6218.0	9387.0	16114.0	19805.0	0.7963499137644044	1.62772049176729
分动	23647	107.0	4834.0	4361.0	4830.0	6342.0	3129.0	0.7964347654148115	1.6279604009715936
医考学堂	28330	245.0	23038.0	2715.0	889.0	934.0	503.0	0.7962184118630581	1.627558716582239
千层浪	13290	570.0	6207.0	3049.0	1969.0	1107.0	379.0	0.7964135243451621	1.6279032924269743
原知原味	12290	31.0	4168.0	3855.0	2587.0	1385.0	261.0	0.7964250968051659	1.6279297858687736
发票通	19234	12.0	1042.0	3043.0	5001.0	6819.0	3289.0	0.7964193765164187	1.6279156855235644
口才训练社	14387	61.0	3571.0	3488.0	3815.0	2779.0	668.0	0.7964329083405982	1.6279518973754807
咻一咻	19933	25.0	4004.0	4467.0	4805.0	4515.0	2105.0	0.796435187431772	1.627959801181035
地主来了	12916	60.0	1873.0	2537.0	3186.0	3471.0	1777.0	0.7964339477233866	1.6279584495993502
外研随身学职教版	11804	605.0	10426.0	174.0	131.0	259.0	204.0	0.7963197503100511	1.6277293105242125
多多小警察	11578	2.0	355.0	2309.0	4778.0	3376.0	754.0	0.7964197259300232	1.6279176830877036
多益云	104996	1240.0	43435.0	22800.0	18446.0	13798.0	5253.0	0.7963380478566096	1.6277377733310845
大白汽车分期	51658	13.0	7596.0	15168.0	15241.0	11392.0	2244.0	0.7964123122613358	1.6278851142705504
大香蕉	43403	998.0	15117.0	9057.0	7993.0	6964.0	3256.0	0.7964174339663043	1.6279162330221162
天天趣闻	320345	3025.0	79451.0	55514.0	56458.0	67866.0	57182.0	0.7963994177045173	1.6278566156768088
宅急送骑手端	31521	173.0	7229.0	7684.0	8019.0	6534.0	1878.0	0.7964316331098736	1.6279472490915565
安利数码港	89885	42.0	5839.0	12269.0	20985.0	32373.0	18261.0	0.7963543753928248	1.6277310892272172
宝宝地震安全3	48135	21.0	841.0	6779.0	21290.0	16532.0	2643.0	0.7963426670715433	1.6277046091702594
宝宝宇航员-宝宝巴士	23151	8.0	327.0	2871.0	10367.0	8285.0	1278.0	0.7963871950950692	1.627828715256437
宝宝小警察	190557	128.0	4797.0	31632.0	85768.0	59677.0	8478.0	0.7960875529938404	1.6270070884780092
宝宝英语冒险	22462	3.0	292.0	3178.0	10390.0	7577.0	1010.0	0.7963880271391945	1.6278296551278844
宝马	15752	198.0	5597.0	4030.0	3118.0	2139.0	663.0	0.7964258608530613	1.6279360560355949
密室逃脱11逃出神秘金字塔	14564	50.0	3773.0	4149.0	3441.0	2584.0	561.0	0.7964311163678072	1.6279462550509676
小牛电动	84221	311.0	9750.0	17207.0	23122.0	25761.0	7968.0	0.7964051364055931	1.6278835549436181
店长直聘	1805704	37484.0	780541.0	400336.0	282905.0	215335.0	88542.0	0.7943035780155127	1.6229770021227556
律师馆法律咨询	57758	405.0	13597.0	15675.0	14467.0	9906.0	3664.0	0.7964228956008064	1.6279239062477202
恋恋花名册	10457	524.0	4953.0	726.0	895.0	2462.0	877.0	0.796417385097558	1.6279151234253193
懒人听书-免费小说fm电台	12664	30.0	2146.0	2394.0	2828.0	3477.0	1767.0	0.7964346524009125	1.6279598430647475
手机助手	628026	4566.0	116555.0	101193.0	132405.0	168669.0	103129.0	0.7963683066293341	1.6277770675895902
手机虚拟定位	15350	91.0	3850.0	4432.0	3948.0	2415.0	604.0	0.7964299571816366	1.6279437748916366
拓词	22214	79.0	9300.0	4980.0	3053.0	3516.0	1275.0	0.7964144909034394	1.6279153091682732
拾柒	324327	5964.0	210332.0	66524.0	23630.0	12107.0	5667.0	0.7950227794859615	1.6249614963754915
日日煮	87629	1582.0	36578.0	21027.0	14426.0	9882.0	4086.0	0.7963415875558979	1.6277363845551163
昆明公积金	10726	1.0	790.0	2323.0	2835.0	3261.0	1508.0	0.7964302450281385	1.6279462984913968
晴天小狗	11391	64.0	1115.0	1301.0	3093.0	4758.0	1046.0	0.7964235609106771	1.6279359834497062
服服	12355	13.0	2437.0	3016.0	2932.0	2831.0	1119.0	0.7964349617970171	1.6279596542247239
极致美颜	36765	74.0	6541.0	8780.0	8118.0	8030.0	5167.0	0.7964334229152084	1.6279546678656802
极速影院	68731	335.0	21275.0	13827.0	13079.0	14933.0	5222.0	0.7964225389588432	1.6279274228605756
桂林出行网	27370	357.0	8372.0	4694.0	4411.0	5693.0	3789.0	0.7964301065432463	1.6279503938844628
桂聘	15036	73.0	3618.0	3780.0	3386.0	3298.0	879.0	0.7964338850133763	1.6279556046819756
棋牌大厅	18330	154.0	3938.0	2881.0	3464.0	5004.0	2851.0	0.796433935844348	1.6279585008629764
欢乐飞行棋	19626	35.0	5199.0	5697.0	4543.0	3269.0	871.0	0.7964289570633605	1.6279397948736747
汪汪队立大功片集	11941	3.0	353.0	2058.0	5057.0	3711.0	755.0	0.796417472805288	1.6279126628476441
淘小说	42283	420.0	16111.0	10151.0	7285.0	5835.0	2441.0	0.7964053165222372	1.6278910620257803
清债系统	11843	23.0	684.0	924.0	1420.0	3116.0	5599.0	0.7964001437656654	1.6278712174909944
港华交易宝	47828	13.0	1517.0	5603.0	13049.0	17336.0	10233.0	0.7963766046151451	1.627780148333631
滔搏运动	16263	175.0	7095.0	3610.0	2782.0	1826.0	769.0	0.7964167021313509	1.627919954658202
爱跑腿	17998	62.0	3135.0	4476.0	5232.0	4094.0	989.0	0.7964313837312432	1.627948581212156
牛元帅	29705	33.0	4932.0	9070.0	9502.0	5447.0	716.0	0.7964174352172182	1.6279011252912328
猎聘同道	330162	83.0	40568.0	100198.0	96435.0	73742.0	19015.0	0.7962644693983106	1.627447522276423
猫咪视频	102886	754.0	57749.0	23216.0	12419.0	6580.0	2123.0	0.7961456620316829	1.6273252769950113
白块儿达人	145395	1085.0	40805.0	26506.0	36649.0	33754.0	6507.0	0.7964077604774427	1.6278525682623062
百度手机助手(qq音乐)	10538	20.0	885.0	1109.0	1852.0	3733.0	2920.0	0.796423234620709	1.6279285513030939
省电助手	73149	448.0	9579.0	9551.0	15819.0	23299.0	14230.0	0.7964026945672217	1.6278760050624643
知页简历-智能简历制作	65727	95.0	38948.0	18229.0	5651.0	2124.0	672.0	0.7961947617495397	1.627392067477465
神圣计划	31688	47.0	6179.0	8648.0	9262.0	6015.0	1522.0	0.7964257878671859	1.6279290235286399
秒省日记	11679	118.0	3375.0	2615.0	2910.0	2186.0	470.0	0.7964328768410425	1.6279524079840348
秦丝生意通仓库库存管理	12445	10.0	1057.0	2329.0	3867.0	4133.0	1038.0	0.7964273417358212	1.6279405255366572
网易邮箱大师	4233954	14224.0	858058.0	885470.0	997089.0	1033802.0	441286.0	0.7963269036891965	1.6274520268137513
美篇	1909614	3148.0	150862.0	228480.0	397650.0	688861.0	434431.0	0.794552376321725	1.6227788039958997
聚宝斋	29660	16.0	7267.0	14756.0	5799.0	1505.0	306.0	0.7963674876154945	1.6277825719046464
至尊娱乐	14412	241.0	4559.0	3733.0	3283.0	2051.0	544.0	0.796429049074106	1.6279416437197127
花花	29621	1105.0	12969.0	6616.0	4769.0	3086.0	1058.0	0.7963977204901135	1.6278611566663557
街篮	78175	635.0	19334.0	23811.0	21273.0	11023.0	2073.0	0.7963937749366783	1.6278205096862532
视客眼镜网	12455	176.0	5606.0	3131.0	1749.0	1211.0	575.0	0.7964177134427601	1.627921808877782
超级截图录屏大师	73339	1866.0	27041.0	14144.0	12663.0	12248.0	5288.0	0.796397016584508	1.6278661671972898
超级跑酷侠	13710	13.0	524.0	1623.0	5040.0	5439.0	1056.0	0.7964139370098426	1.6279058809117732
达达	365323	452.0	57140.0	89882.0	106069.0	88480.0	23065.0	0.7963397257186483	1.6276467773912873
逃出银河系	86505	430.0	6710.0	10454.0	29300.0	33172.0	6367.0	0.7963347806489272	1.6277171381909687
金英杰医学	48801	151.0	16163.0	12687.0	8277.0	8678.0	2819.0	0.7964146069251096	1.627905151675839
闪借款	10079	6.0	2379.0	3253.0	2440.0	1541.0	459.0	0.7964310423060601	1.6279483366384617
零钱试玩	26772	926.0	11662.0	5605.0	4284.0	2796.0	1453.0	0.796403399111194	1.6278825009090805
青岛政务通	18731	5.0	1451.0	2608.0	4984.0	6487.0	3171.0	0.796422049454593	1.62792488101411
马拉马拉	37637	31.0	3499.0	7230.0	9169.0	12024.0	5667.0	0.796418777148018	1.6279148684908522
233小游戏	954002	31897.0	386211.0	178192.0	153880.0	144270.0	58761.0	0.7956405080724644	1.6259299019734983
com.monotype.android.font.a251	24600	72.0	9842.0	7222.0	4038.0	2380.0	1042.0	0.7964071559407495	1.627890422151008
